rule key,start line,end line,severity,message,type
java:S1192,259,259,CRITICAL,Define a constant instead of duplicating this literal "bar.field3" 7 times.,CODE_SMELL
java:S1192,254,254,CRITICAL,Define a constant instead of duplicating this literal "bar.field2" 8 times.,CODE_SMELL
java:S1192,253,253,CRITICAL,Define a constant instead of duplicating this literal "bar.field1" 8 times.,CODE_SMELL
java:S1192,125,125,CRITICAL,Define a constant instead of duplicating this literal "topic-1" 4 times.,CODE_SMELL
java:S1192,258,258,CRITICAL,Define a constant instead of duplicating this literal "bar.test.foobar.field1" 7 times.,CODE_SMELL
java:S1192,263,263,CRITICAL,Define a constant instead of duplicating this literal "bar.test2.foobar.field1" 6 times.,CODE_SMELL
java:S1192,125,125,CRITICAL,Define a constant instead of duplicating this literal "persistent" 12 times.,CODE_SMELL
java:S1192,250,250,CRITICAL,Define a constant instead of duplicating this literal "timestamp" 8 times.,CODE_SMELL
java:S1192,260,260,CRITICAL,Define a constant instead of duplicating this literal "bar.test2.field4" 7 times.,CODE_SMELL
java:S1192,262,262,CRITICAL,Define a constant instead of duplicating this literal "bar.test2.field6" 7 times.,CODE_SMELL
java:S1192,261,261,CRITICAL,Define a constant instead of duplicating this literal "bar.test2.field5" 7 times.,CODE_SMELL
java:S1192,255,255,CRITICAL,Define a constant instead of duplicating this literal "bar.test.field4" 7 times.,CODE_SMELL
java:S1192,257,257,CRITICAL,Define a constant instead of duplicating this literal "bar.test.field6" 7 times.,CODE_SMELL
java:S1192,256,256,CRITICAL,Define a constant instead of duplicating this literal "bar.test.field5" 7 times.,CODE_SMELL
java:S1192,479,479,CRITICAL,Define a constant instead of duplicating this literal "test2" 4 times.,CODE_SMELL
java:S1192,244,244,CRITICAL,Define a constant instead of duplicating this literal "field1" 13 times.,CODE_SMELL
java:S1192,133,133,CRITICAL,Define a constant instead of duplicating this literal "partitioned-topic-1" 4 times.,CODE_SMELL
java:S1192,265,265,CRITICAL,Define a constant instead of duplicating this literal "field7" 8 times.,CODE_SMELL
java:S1192,249,249,CRITICAL,Define a constant instead of duplicating this literal "field6" 10 times.,CODE_SMELL
java:S1192,246,246,CRITICAL,Define a constant instead of duplicating this literal "field3" 9 times.,CODE_SMELL
java:S1192,245,245,CRITICAL,Define a constant instead of duplicating this literal "field2" 9 times.,CODE_SMELL
java:S1192,248,248,CRITICAL,Define a constant instead of duplicating this literal "field5" 10 times.,CODE_SMELL
java:S1192,247,247,CRITICAL,Define a constant instead of duplicating this literal "field4" 10 times.,CODE_SMELL
java:S117,395,395,MINOR,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S117,396,396,MINOR,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S117,407,407,MINOR,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S117,408,408,MINOR,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S117,419,419,MINOR,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S117,420,420,MINOR,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S117,431,431,MINOR,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S117,432,432,MINOR,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S117,443,443,MINOR,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S117,444,444,MINOR,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S117,455,455,MINOR,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S117,456,456,MINOR,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S117,467,467,MINOR,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S117,468,468,MINOR,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S117,479,479,MINOR,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S117,480,480,MINOR,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S117,491,491,MINOR,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S117,492,492,MINOR,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S117,503,503,MINOR,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S117,504,504,MINOR,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
