rule key,start line,end line,severity,message,type
java:S1192,87,87,CRITICAL,Define a constant instead of duplicating this literal "client" 3 times.,CODE_SMELL
java:S1192,72,72,CRITICAL,Define a constant instead of duplicating this literal "localhost" 3 times.,CODE_SMELL
java:S1104,66,66,MINOR,Make kdcDir a static final constant or non-public and provide accessors if needed.,CODE_SMELL
java:S1104,67,67,MINOR,Make kerberosWorkDir a static final constant or non-public and provide accessors if needed.,CODE_SMELL
java:S1444,66,66,MINOR,Make this "public static kdcDir" field final,CODE_SMELL
java:S1444,67,67,MINOR,Make this "public static kerberosWorkDir" field final,CODE_SMELL
java:S1450,70,70,MINOR,Remove the "properties" field and declare it as a local variable in the relevant methods.,CODE_SMELL
java:S2129,235,235,MAJOR,Remove this "String" constructor,CODE_SMELL
java:S1854,285,285,MAJOR,Remove this useless assignment to local variable "serverData3".,CODE_SMELL
java:S1481,285,285,MINOR,Remove this unused "serverData3" local variable.,CODE_SMELL
