rule key,start line,end line,severity,message,type
java:S2583,176,176,MAJOR,Change this condition so that it does not always evaluate to "false",BUG
java:S3516,253,253,BLOCKER,Refactor this method to not always return the same value.,CODE_SMELL
java:S106,105,105,MAJOR,Replace this use of System.out or System.err by a logger.,CODE_SMELL
java:S106,106,106,MAJOR,Replace this use of System.out or System.err by a logger.,CODE_SMELL
java:S106,107,107,MAJOR,Replace this use of System.out or System.err by a logger.,CODE_SMELL
java:S106,109,109,MAJOR,Replace this use of System.out or System.err by a logger.,CODE_SMELL
java:S106,110,110,MAJOR,Replace this use of System.out or System.err by a logger.,CODE_SMELL
java:S106,111,111,MAJOR,Replace this use of System.out or System.err by a logger.,CODE_SMELL
java:S106,112,112,MAJOR,Replace this use of System.out or System.err by a logger.,CODE_SMELL
java:S106,114,114,MAJOR,Replace this use of System.out or System.err by a logger.,CODE_SMELL
java:S2142,157,157,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S2142,189,189,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S1659,228,228,MINOR,Declare "accumuloPrincipal" on a separate line.,CODE_SMELL
java:S2142,248,248,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S3776,275,275,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 23 to the 15 allowed.,CODE_SMELL
java:S1659,278,278,MINOR,Declare "instanceNamePath" on a separate line.,CODE_SMELL
java:S106,322,322,MAJOR,Replace this use of System.out or System.err by a logger.,CODE_SMELL
