rule key,start line,end line,severity,message,type
java:S3740,962,962,MAJOR,Provide the parametrized type for this generic.,CODE_SMELL
java:S3740,966,966,MAJOR,Provide the parametrized type for this generic.,CODE_SMELL
java:S135,1210,1210,MINOR,Reduce the total number of break and continue statements in this loop to use at most one.,CODE_SMELL
java:S1066,941,941,MAJOR,Merge this if statement with the enclosing one.,CODE_SMELL
java:S2259,1158,1158,MAJOR,A "NullPointerException" could be thrown; "exportedURL" is nullable here.,BUG
java:S1186,1304,1304,CRITICAL,Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.,CODE_SMELL
java:S3077,144,144,MINOR,Use a thread-safe type; adding "volatile" is not enough to make this field thread-safe.,BUG
java:S1133,509,509,INFO,Do not forget to remove this deprecated code someday.,CODE_SMELL
java:S1123,509,509,MAJOR,Add the missing @deprecated Javadoc tag.,CODE_SMELL
java:S1134,637,637,MAJOR,Take the required action to fix the issue indicated by this comment.,CODE_SMELL
java:S4276,744,744,MINOR,Refactor this code to use the more specialised Functional Interface 'BooleanSupplier',CODE_SMELL
java:S3776,881,881,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 22 to the 15 allowed.,CODE_SMELL
java:S1155,900,900,MINOR,Use isEmpty() to check whether the collection is empty or not.,CODE_SMELL
java:S3776,938,938,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.,CODE_SMELL
java:S1155,961,961,MINOR,Use isEmpty() to check whether the collection is empty or not.,CODE_SMELL
java:S1155,965,965,MINOR,Use isEmpty() to check whether the collection is empty or not.,CODE_SMELL
java:S1135,1076,1076,INFO,Complete the task associated to this TODO comment.,CODE_SMELL
java:S1135,1115,1115,INFO,Complete the task associated to this TODO comment.,CODE_SMELL
java:S1117,1162,1162,MAJOR,Rename "serviceInstance" which hides the field declared at line 178.,CODE_SMELL
java:S1134,1179,1179,MAJOR,Take the required action to fix the issue indicated by this comment.,CODE_SMELL
java:S125,1198,1198,MAJOR,This block of commented-out lines of code should be removed.,CODE_SMELL
java:S1602,1232,1232,MINOR,Remove useless curly braces around statement (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1134,1244,1244,MAJOR,Take the required action to fix the issue indicated by this comment.,CODE_SMELL
java:S1602,1245,1245,MINOR,Remove useless curly braces around statement (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1602,1291,1291,MINOR,Remove useless curly braces around statement (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
