rule key,start line,end line,severity,message,type
java:S3740,968,968,MAJOR,Provide the parametrized type for this generic.,CODE_SMELL
java:S3740,972,972,MAJOR,Provide the parametrized type for this generic.,CODE_SMELL
java:S135,1216,1216,MINOR,Reduce the total number of break and continue statements in this loop to use at most one.,CODE_SMELL
java:S1066,947,947,MAJOR,Merge this if statement with the enclosing one.,CODE_SMELL
java:S2259,1164,1164,MAJOR,A "NullPointerException" could be thrown; "exportedURL" is nullable here.,BUG
java:S1186,1310,1310,CRITICAL,Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.,CODE_SMELL
java:S3077,145,145,MINOR,Use a thread-safe type; adding "volatile" is not enough to make this field thread-safe.,BUG
java:S1133,515,515,INFO,Do not forget to remove this deprecated code someday.,CODE_SMELL
java:S1123,515,515,MAJOR,Add the missing @deprecated Javadoc tag.,CODE_SMELL
java:S1134,643,643,MAJOR,Take the required action to fix the issue indicated by this comment.,CODE_SMELL
java:S4276,750,750,MINOR,Refactor this code to use the more specialised Functional Interface 'BooleanSupplier',CODE_SMELL
java:S3776,887,887,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 22 to the 15 allowed.,CODE_SMELL
java:S1155,906,906,MINOR,Use isEmpty() to check whether the collection is empty or not.,CODE_SMELL
java:S3776,944,944,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.,CODE_SMELL
java:S1155,967,967,MINOR,Use isEmpty() to check whether the collection is empty or not.,CODE_SMELL
java:S1155,971,971,MINOR,Use isEmpty() to check whether the collection is empty or not.,CODE_SMELL
java:S1135,1082,1082,INFO,Complete the task associated to this TODO comment.,CODE_SMELL
java:S1135,1121,1121,INFO,Complete the task associated to this TODO comment.,CODE_SMELL
java:S1117,1168,1168,MAJOR,Rename "serviceInstance" which hides the field declared at line 179.,CODE_SMELL
java:S1134,1185,1185,MAJOR,Take the required action to fix the issue indicated by this comment.,CODE_SMELL
java:S125,1204,1204,MAJOR,This block of commented-out lines of code should be removed.,CODE_SMELL
java:S1602,1238,1238,MINOR,Remove useless curly braces around statement (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1134,1250,1250,MAJOR,Take the required action to fix the issue indicated by this comment.,CODE_SMELL
java:S1602,1251,1251,MINOR,Remove useless curly braces around statement (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1602,1297,1297,MINOR,Remove useless curly braces around statement (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
