rule key,start line,end line,severity,message,type
java:S1604,548,548,MAJOR,Make this anonymous inner class a lambda (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1604,681,681,MAJOR,Make this anonymous inner class a lambda (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1604,708,708,MAJOR,Make this anonymous inner class a lambda (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1604,721,721,MAJOR,Make this anonymous inner class a lambda (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1604,891,891,MAJOR,Make this anonymous inner class a lambda (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1604,905,905,MAJOR,Make this anonymous inner class a lambda (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1604,918,918,MAJOR,Make this anonymous inner class a lambda (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1170,120,120,MINOR,Make this final field static too.,CODE_SMELL
java:S3077,126,126,MINOR,Use a thread-safe type; adding "volatile" is not enough to make this field thread-safe.,BUG
java:S1452,218,218,CRITICAL,Remove usage of generic wildcard type.,CODE_SMELL
java:S2864,263,263,MAJOR,Iterate over the "entrySet" instead of the "keySet".,CODE_SMELL
java:S3776,293,293,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 18 to the 15 allowed.,CODE_SMELL
java:S3776,394,394,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 47 to the 15 allowed.,CODE_SMELL
java:S1135,457,457,INFO,Complete the task associated to this TODO comment.,CODE_SMELL
java:S119,487,487,MINOR,Rename this generic name to match the regular expression '^[A-Z][0-9]?$'.,CODE_SMELL
java:S119,487,487,MINOR,Rename this generic name to match the regular expression '^[A-Z][0-9]?$'.,CODE_SMELL
java:S3776,560,560,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 21 to the 15 allowed.,CODE_SMELL
java:S119,598,598,MINOR,Rename this generic name to match the regular expression '^[A-Z][0-9]?$'.,CODE_SMELL
java:S119,598,598,MINOR,Rename this generic name to match the regular expression '^[A-Z][0-9]?$'.,CODE_SMELL
java:S3776,747,747,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 37 to the 15 allowed.,CODE_SMELL
