rule key,start line,end line,severity,message,type
java:S1192,219,219,CRITICAL,Define a constant instead of duplicating this literal "Read mismatching key value pair, key=%d, value=%d%n" 5 times.,CODE_SMELL
java:S1121,88,88,MAJOR,Extract the assignment out of this expression.,CODE_SMELL
java:S1163,307,307,CRITICAL,Refactor this code to not throw exceptions in finally blocks.,CODE_SMELL
java:S1163,392,392,CRITICAL,Refactor this code to not throw exceptions in finally blocks.,CODE_SMELL
java:S1163,478,478,CRITICAL,Refactor this code to not throw exceptions in finally blocks.,CODE_SMELL
java:S1163,567,567,CRITICAL,Refactor this code to not throw exceptions in finally blocks.,CODE_SMELL
java:S1163,656,656,CRITICAL,Refactor this code to not throw exceptions in finally blocks.,CODE_SMELL
java:S1143,307,307,CRITICAL,Remove this throw statement from this finally block.,BUG
java:S1143,392,392,CRITICAL,Remove this throw statement from this finally block.,BUG
java:S1143,478,478,CRITICAL,Remove this throw statement from this finally block.,BUG
java:S1143,567,567,CRITICAL,Remove this throw statement from this finally block.,BUG
java:S1143,656,656,CRITICAL,Remove this throw statement from this finally block.,BUG
java:S2184,294,294,MINOR,Cast one of the operands of this addition operation to a "long".,BUG
java:S2184,365,365,MINOR,Cast one of the operands of this addition operation to a "long".,BUG
java:S2184,451,451,MINOR,Cast one of the operands of this subtraction operation to a "long".,BUG
java:S2184,541,541,MINOR,Cast one of the operands of this addition operation to a "long".,BUG
java:S2184,630,630,MINOR,Cast one of the operands of this subtraction operation to a "long".,BUG
java:S3776,106,106,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 19 to the 15 allowed.,CODE_SMELL
java:S1117,109,109,MAJOR,Rename "index" which hides the field declared at line 74.,CODE_SMELL
java:S1659,134,134,MINOR,Declare "to" on a separate line.,CODE_SMELL
java:S3776,172,172,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 31 to the 15 allowed.,CODE_SMELL
java:S2142,253,253,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S899,191,191,MINOR,Do something with the "boolean" value returned by "await".,BUG
java:S2142,693,693,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S107,775,775,MAJOR,Constructor has 8 parameters, which is greater than 7 authorized.,CODE_SMELL
java:S2142,815,815,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S899,798,798,MINOR,Do something with the "boolean" value returned by "await".,BUG
