rule key,start line,end line,severity,message,type
java:S2293,435,435,MINOR,Replace the type specification in this constructor call with the diamond operator ("<>"). (sonar.java.source not set. Assuming 7 or greater.),CODE_SMELL
java:S1319,148,148,MINOR,The return type of this method should be an interface such as "Map" rather than the implementation "HashMap".,CODE_SMELL
java:S1319,186,186,MINOR,The type of "statBlocks" should be an interface such as "Map" rather than the implementation "HashMap".,CODE_SMELL
java:S2589,427,427,MAJOR,Remove this expression which always evaluates to "true",CODE_SMELL
java:S3008,47,47,MINOR,Rename this field "DEFAULT_HERO_LAB_TOKEN_ASSET" to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S3008,48,48,MINOR,Rename this field "DEFAULT_HERO_LAB_PORTRAIT_ASSET" to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S1214,69,69,CRITICAL,Move constants defined in this interfaces to another class or enum.,CODE_SMELL
java:S1214,75,75,CRITICAL,Move constants defined in this interfaces to another class or enum.,CODE_SMELL
java:S1214,80,80,CRITICAL,Move constants defined in this interfaces to another class or enum.,CODE_SMELL
java:S3010,90,90,MAJOR,Remove this assignment of "DEFAULT_HERO_LAB_TOKEN_ASSET".,CODE_SMELL
java:S3010,97,97,MAJOR,Remove this assignment of "DEFAULT_HERO_LAB_PORTRAIT_ASSET".,CODE_SMELL
java:S125,129,129,MAJOR,This block of commented-out lines of code should be removed.,CODE_SMELL
java:S125,135,135,MAJOR,This block of commented-out lines of code should be removed.,CODE_SMELL
java:S1135,139,139,INFO,Complete the task associated to this TODO comment.,CODE_SMELL
java:S1854,156,156,MAJOR,Remove this useless assignment to local variable "statBlockAsset".,CODE_SMELL
java:S106,155,155,MAJOR,Replace this use of System.out or System.err by a logger.,CODE_SMELL
java:S2142,161,161,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S1135,162,162,INFO,Complete the task associated to this TODO comment.,CODE_SMELL
java:S106,166,166,MAJOR,Replace this use of System.out or System.err by a logger.,CODE_SMELL
java:S106,179,179,MAJOR,Replace this use of System.out or System.err by a logger.,CODE_SMELL
java:S100,212,212,MINOR,Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S100,216,216,MINOR,Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S100,231,231,MINOR,Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S100,235,235,MINOR,Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S100,239,239,MINOR,Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S125,253,253,MAJOR,This block of commented-out lines of code should be removed.,CODE_SMELL
java:S106,290,290,MAJOR,Replace this use of System.out or System.err by a logger.,CODE_SMELL
