rule key,start line,end line,severity,message,type
java:S1192,2126,2126,CRITICAL,Define a constant instead of duplicating this literal "External viewer called" 3 times.,CODE_SMELL
java:S1192,386,386,CRITICAL,Define a constant instead of duplicating this literal "Autogenerate BibTeX keys" 3 times.,CODE_SMELL
java:S1192,853,853,CRITICAL,Define a constant instead of duplicating this literal "None of the selected entries have BibTeX keys." 3 times.,CODE_SMELL
java:S1192,863,863,CRITICAL,Define a constant instead of duplicating this literal "Copied keys" 3 times.,CODE_SMELL
java:S1192,863,863,CRITICAL,Define a constant instead of duplicating this literal "Copied key" 3 times.,CODE_SMELL
java:S1192,865,865,CRITICAL,Define a constant instead of duplicating this literal "Warning: %0 out of %1 entries have undefined BibTeX key." 3 times.,CODE_SMELL
java:S1066,402,402,MAJOR,Merge this if statement with the enclosing one.,CODE_SMELL
java:S1604,2142,2142,MAJOR,Make this anonymous inner class a lambda (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1450,185,185,MINOR,Remove the "tableFormat" field and declare it as a local variable in the relevant methods.,CODE_SMELL
java:S1948,161,161,CRITICAL,Make "undoAction" transient or serializable.,CODE_SMELL
java:S1948,162,162,CRITICAL,Make "redoAction" transient or serializable.,CODE_SMELL
java:S3776,294,294,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 74 to the 15 allowed.,CODE_SMELL
java:S1602,301,301,MINOR,Remove useless curly braces around statement (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1612,301,301,MINOR,Replace this lambda with method reference 'mainTable::requestFocus'. (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1612,319,319,MINOR,Replace this lambda with method reference '!unknown!.this::!unknownMethod!'. (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1612,335,335,MINOR,Replace this lambda with method reference '!unknown!.this::!unknownMethod!'. (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1612,475,475,MINOR,Replace this lambda with method reference '!unknown!.this::!unknownMethod!'. (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1612,478,478,MINOR,Replace this lambda with method reference '!unknown!.this::!unknownMethod!'. (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1612,481,481,MINOR,Replace this lambda with method reference '!unknown!.this::!unknownMethod!'. (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1612,484,484,MINOR,Replace this lambda with method reference '!unknown!.this::!unknownMethod!'. (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1612,499,499,MINOR,Replace this lambda with method reference '!unknown!.this::!unknownMethod!'. (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1135,693,693,INFO,Complete the task associated to this TODO comment.,CODE_SMELL
java:S3776,898,898,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.,CODE_SMELL
java:S3776,1021,1021,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.,CODE_SMELL
java:S1134,1039,1039,MAJOR,Take the required action to fix the issue indicated by this comment.,CODE_SMELL
java:S3776,1216,1216,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 19 to the 15 allowed.,CODE_SMELL
java:S1135,1231,1231,INFO,Complete the task associated to this TODO comment.,CODE_SMELL
java:S1854,1298,1299,MAJOR,Remove this useless assignment to local variable "node".,CODE_SMELL
java:S1481,1298,1298,MINOR,Remove this unused "node" local variable.,CODE_SMELL
java:S4201,1432,1432,MINOR,Remove this unnecessary null check; "instanceof" returns false for nulls.,CODE_SMELL
java:S2142,1622,1622,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S1612,1621,1621,MINOR,Replace this lambda with method reference 'this::markBasedChangedInternal'. (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S3776,2081,2081,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 20 to the 15 allowed.,CODE_SMELL
java:S4201,2269,2269,MINOR,Remove this unnecessary null check; "instanceof" returns false for nulls.,CODE_SMELL
java:S3776,2293,2293,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 26 to the 15 allowed.,CODE_SMELL
java:S4201,2349,2349,MINOR,Remove this unnecessary null check; "instanceof" returns false for nulls.,CODE_SMELL
