rule key,start line,end line,severity,message,type
java:S1124,43,43,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1135,58,58,INFO,Complete the task associated to this TODO comment.,CODE_SMELL
java:S2062,62,62,CRITICAL,Make this class "private" or elevate the visibility of "readResolve".,CODE_SMELL
java:S125,201,201,MAJOR,This block of commented-out lines of code should be removed.,CODE_SMELL
java:S4274,292,292,MAJOR,Replace this assert with a proper check.,CODE_SMELL
java:S2178,292,292,BLOCKER,Correct this "&" to "&&" and extract the right operand to a variable if it should always be evaluated.,CODE_SMELL
java:S4274,304,304,MAJOR,Replace this assert with a proper check.,CODE_SMELL
java:S2178,304,304,BLOCKER,Correct this "&" to "&&" and extract the right operand to a variable if it should always be evaluated.,CODE_SMELL
java:S4274,315,315,MAJOR,Replace this assert with a proper check.,CODE_SMELL
java:S2178,315,315,BLOCKER,Correct this "&" to "&&" and extract the right operand to a variable if it should always be evaluated.,CODE_SMELL
