rule key,start line,end line,severity,message,type
java:S1192,437,437,CRITICAL,Define a constant instead of duplicating this literal "/merge" 3 times.,CODE_SMELL
java:S1066,1168,1168,MAJOR,Merge this if statement with the enclosing one.,CODE_SMELL
java:S1066,1473,1473,MAJOR,Merge this if statement with the enclosing one.,CODE_SMELL
java:S1066,1558,1558,MAJOR,Merge this if statement with the enclosing one.,CODE_SMELL
java:S1066,1596,1596,MAJOR,Merge this if statement with the enclosing one.,CODE_SMELL
java:S1066,1602,1602,MAJOR,Merge this if statement with the enclosing one.,CODE_SMELL
java:S1141,785,785,MAJOR,Extract this nested try block into a separate method.,CODE_SMELL
java:S117,777,777,MINOR,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,CODE_SMELL
java:S2184,170,170,MINOR,Cast one of the operands of this multiplication operation to a "long".,BUG
java:S2184,173,173,MINOR,Cast one of the operands of this multiplication operation to a "long".,BUG
java:S2184,175,175,MINOR,Cast one of the operands of this multiplication operation to a "long".,BUG
java:S1186,1535,1535,CRITICAL,Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.,CODE_SMELL
java:S1186,1538,1538,CRITICAL,Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.,CODE_SMELL
java:S1450,277,277,MINOR,Remove the "clientHandler" field and declare it as a local variable in the relevant methods.,CODE_SMELL
java:S1450,204,204,MINOR,Remove the "clientService" field and declare it as a local variable in the relevant methods.,CODE_SMELL
java:S1075,437,437,MINOR,Remove this hard-coded path-delimiter.,CODE_SMELL
java:S1075,462,462,MINOR,Remove this hard-coded path-delimiter.,CODE_SMELL
java:S1075,484,484,MINOR,Remove this hard-coded path-delimiter.,CODE_SMELL
java:S3776,589,589,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 41 to the 15 allowed.,CODE_SMELL
java:S1117,592,592,MAJOR,Rename "state" which hides the field declared at line 207.,CODE_SMELL
java:S1117,696,696,MAJOR,Rename "state" which hides the field declared at line 207.,CODE_SMELL
java:S3776,730,730,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 57 to the 15 allowed.,CODE_SMELL
java:S3776,901,901,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 39 to the 15 allowed.,CODE_SMELL
java:S2142,971,971,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S3776,991,991,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 42 to the 15 allowed.,CODE_SMELL
java:S2142,1026,1026,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S2142,1063,1063,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S2142,1104,1104,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S2142,1118,1118,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S2142,1124,1124,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S2142,1134,1134,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S2142,1155,1155,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S2142,1208,1208,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S2142,1218,1218,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S2142,1228,1228,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S2142,1411,1411,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S108,1411,1411,MAJOR,Either remove or fill this block of code.,CODE_SMELL
java:S3776,1448,1448,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 26 to the 15 allowed.,CODE_SMELL
java:S1117,1556,1556,MAJOR,Rename "state" which hides the field declared at line 207.,CODE_SMELL
java:S2142,1616,1616,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S3398,901,901,MINOR,Move this method into "StatusThread".,CODE_SMELL
java:S3398,298,298,MINOR,Move this method into "StatusThread".,CODE_SMELL
java:S3398,303,303,MINOR,Move this method into "StatusThread".,CODE_SMELL
