rule key,start line,end line,severity,message,type
java:S1192,248,248,CRITICAL,Define a constant instead of duplicating this literal "close" 3 times.,CODE_SMELL
java:S1192,248,248,CRITICAL,Define a constant instead of duplicating this literal "Connection" 3 times.,CODE_SMELL
java:S2629,241,241,MAJOR,Use the built-in formatting to construct this argument.,CODE_SMELL
java:S2629,264,264,MAJOR,Use the built-in formatting to construct this argument.,CODE_SMELL
java:S2629,285,285,MAJOR,Use the built-in formatting to construct this argument.,CODE_SMELL
java:S2629,295,295,MAJOR,Use the built-in formatting to construct this argument.,CODE_SMELL
java:S2629,331,331,MAJOR,Use the built-in formatting to construct this argument.,CODE_SMELL
java:S3457,241,241,MAJOR,Format specifiers or lambda should be used instead of string concatenation.,CODE_SMELL
java:S3457,264,264,MAJOR,Format specifiers or lambda should be used instead of string concatenation.,CODE_SMELL
java:S3457,285,285,MAJOR,Format specifiers or lambda should be used instead of string concatenation.,CODE_SMELL
java:S3457,295,295,MAJOR,Format specifiers or lambda should be used instead of string concatenation.,CODE_SMELL
java:S3457,331,331,MAJOR,Format specifiers or lambda should be used instead of string concatenation.,CODE_SMELL
