rule key,start line,end line,severity,message,type
java:S112,121,121,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S1192,259,259,CRITICAL,Define a constant instead of duplicating this literal "testUser2" 3 times.,CODE_SMELL
java:S1192,144,144,CRITICAL,Define a constant instead of duplicating this literal "testUser" 11 times.,CODE_SMELL
java:S1192,99,99,CRITICAL,Define a constant instead of duplicating this literal "CN=OzoneMaster" 3 times.,CODE_SMELL
java:S1450,77,77,MINOR,Remove the "expiryTime" field and declare it as a local variable in the relevant methods.,CODE_SMELL
java:S1124,83,83,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1130,121,121,MINOR,Remove the declaration of thrown exception 'java.lang.Exception', as it cannot be thrown from method's body.,CODE_SMELL
java:S1602,172,172,MINOR,Remove useless curly braces around statement (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1612,172,172,MINOR,Replace this lambda with method reference 'secretManager::createIdentifier'. (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1602,181,181,MINOR,Remove useless curly braces around statement (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1602,190,190,MINOR,Remove useless curly braces around statement (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
