rule key,start line,end line,severity,message,type
java:S1124,27,27,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1133,30,30,INFO,Do not forget to remove this deprecated code someday.,CODE_SMELL
java:S1123,30,30,MAJOR,Add the missing @deprecated Javadoc tag.,CODE_SMELL
java:S1124,30,30,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,38,38,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,39,39,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,40,40,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,41,41,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,42,42,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,43,43,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,44,44,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,45,45,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,46,46,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,47,47,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,48,48,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,49,49,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,50,50,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,51,51,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,52,52,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,54,54,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,55,55,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,56,56,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,57,57,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,58,58,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,59,59,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,60,60,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,61,61,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,62,62,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,63,63,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,64,64,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,65,65,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,66,66,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,67,67,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,68,68,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,69,69,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,70,70,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,71,71,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,72,72,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,73,73,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,74,74,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,75,75,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,76,76,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,77,77,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,78,78,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,80,80,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,81,81,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,82,82,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,83,83,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,84,84,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,85,85,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,86,86,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,88,88,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,89,89,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,90,90,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,91,91,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,92,92,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,94,94,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,95,95,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,96,96,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,97,97,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,98,98,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,99,99,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,100,100,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,101,101,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,102,102,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,103,103,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,104,104,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1124,105,105,MINOR,Reorder the modifiers to comply with the Java Language Specification.,CODE_SMELL
java:S1858,363,363,MINOR,"plainLabel" is already a string, there's no need to call "toString()" on it.,CODE_SMELL
