rule key,start line,end line,severity,message,type
java:S1192,828,828,CRITICAL,Define a constant instead of duplicating this literal "os.name" 3 times.,CODE_SMELL
java:S1192,832,832,CRITICAL,Define a constant instead of duplicating this literal "os.version" 4 times.,CODE_SMELL
java:S1141,1013,1013,MAJOR,Extract this nested try block into a separate method.,CODE_SMELL
java:S1191,21,21,MAJOR,Use classes from the Java API instead of Sun classes.,CODE_SMELL
java:S1135,116,116,INFO,Complete the task associated to this TODO comment.,CODE_SMELL
java:S3776,249,249,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 19 to the 15 allowed.,CODE_SMELL
java:S3776,362,362,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 73 to the 15 allowed.,CODE_SMELL
java:S125,373,373,MAJOR,This block of commented-out lines of code should be removed.,CODE_SMELL
java:S1135,534,534,INFO,Complete the task associated to this TODO comment.,CODE_SMELL
java:S3776,881,881,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 42 to the 15 allowed.,CODE_SMELL
java:S6035,99,99,MAJOR,Replace this alternation with a character class.,CODE_SMELL
java:S106,934,934,MAJOR,Replace this use of System.out or System.err by a logger.,CODE_SMELL
java:S2142,1037,1037,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S125,975,975,MAJOR,This block of commented-out lines of code should be removed.,CODE_SMELL
java:S2142,1139,1139,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S106,1157,1157,MAJOR,Replace this use of System.out or System.err by a logger.,CODE_SMELL
java:S2142,1240,1240,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S106,1597,1597,MAJOR,Replace this use of System.out or System.err by a logger.,CODE_SMELL
