rule key,start line,end line,severity,message,type
java:S112,167,167,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S1141,598,598,MAJOR,Extract this nested try block into a separate method.,CODE_SMELL
java:S1604,405,405,MAJOR,Make this anonymous inner class a lambda (sonar.java.source not set. Assuming 8 or greater.),CODE_SMELL
java:S1700,492,492,MAJOR,Rename field "sessionID",CODE_SMELL
java:S3824,226,226,MAJOR,Replace this "Map.get()" and condition with a call to "Map.computeIfAbsent()".,CODE_SMELL
java:S2142,166,166,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S108,255,255,MAJOR,Either remove or fill this block of code.,CODE_SMELL
java:S3776,263,263,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 21 to the 15 allowed.,CODE_SMELL
java:S1155,286,286,MINOR,Use isEmpty() to check whether the collection is empty or not.,CODE_SMELL
java:S5261,306,306,MAJOR,Add explicit curly braces to avoid dangling else.,CODE_SMELL
java:S1155,318,318,MINOR,Use isEmpty() to check whether the collection is empty or not.,CODE_SMELL
java:S1155,411,411,MINOR,Use isEmpty() to check whether the collection is empty or not.,CODE_SMELL
java:S1119,432,432,MAJOR,Refactor the code to remove this label and the need for it.,CODE_SMELL
java:S1172,663,663,MAJOR,Remove this unused method parameter "mutations".,CODE_SMELL
java:S3398,342,342,MINOR,Move this method into "SendTask".,CODE_SMELL
java:S3398,577,577,MINOR,Move this method into "SendTask".,CODE_SMELL
java:S3398,361,361,MINOR,Move this method into "SendTask".,CODE_SMELL
