rule key,start line,end line,severity,message,type
java:S112,713,713,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S1192,213,213,CRITICAL,Define a constant instead of duplicating this literal "Read mismatching key value pair, key=%d, value=%d%n" 5 times.,CODE_SMELL
java:S1121,84,84,MAJOR,Extract the assignment out of this expression.,CODE_SMELL
java:S1163,304,304,CRITICAL,Refactor this code to not throw exceptions in finally blocks.,CODE_SMELL
java:S1163,396,396,CRITICAL,Refactor this code to not throw exceptions in finally blocks.,CODE_SMELL
java:S1163,487,487,CRITICAL,Refactor this code to not throw exceptions in finally blocks.,CODE_SMELL
java:S1163,581,581,CRITICAL,Refactor this code to not throw exceptions in finally blocks.,CODE_SMELL
java:S1163,675,675,CRITICAL,Refactor this code to not throw exceptions in finally blocks.,CODE_SMELL
java:S1143,304,304,CRITICAL,Remove this throw statement from this finally block.,BUG
java:S1143,396,396,CRITICAL,Remove this throw statement from this finally block.,BUG
java:S1143,487,487,CRITICAL,Remove this throw statement from this finally block.,BUG
java:S1143,581,581,CRITICAL,Remove this throw statement from this finally block.,BUG
java:S1143,675,675,CRITICAL,Remove this throw statement from this finally block.,BUG
java:S2184,289,289,MINOR,Cast one of the operands of this addition operation to a "long".,BUG
java:S2184,366,366,MINOR,Cast one of the operands of this addition operation to a "long".,BUG
java:S2184,457,457,MINOR,Cast one of the operands of this subtraction operation to a "long".,BUG
java:S2184,552,552,MINOR,Cast one of the operands of this addition operation to a "long".,BUG
java:S2184,646,646,MINOR,Cast one of the operands of this subtraction operation to a "long".,BUG
java:S3776,101,101,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 19 to the 15 allowed.,CODE_SMELL
java:S1117,104,104,MAJOR,Rename "index" which hides the field declared at line 71.,CODE_SMELL
java:S1659,129,129,MINOR,Declare "to" on a separate line.,CODE_SMELL
java:S3776,167,167,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 32 to the 15 allowed.,CODE_SMELL
java:S2142,247,247,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S899,185,185,MINOR,Do something with the "boolean" value returned by "await".,BUG
java:S2142,711,711,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S107,792,792,MAJOR,Constructor has 8 parameters, which is greater than 7 authorized.,CODE_SMELL
java:S2142,832,832,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S899,815,815,MINOR,Do something with the "boolean" value returned by "await".,BUG
