rule key,start line,end line,severity,message,type
java:S112,395,395,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S115,132,132,CRITICAL,Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.,CODE_SMELL
java:S1135,342,342,INFO,Complete the task associated to this TODO comment.,CODE_SMELL
java:S2142,367,367,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S1117,472,472,MAJOR,Rename "logFile" which hides the field declared at line 133.,CODE_SMELL
java:S1117,516,516,MAJOR,Rename "logFile" which hides the field declared at line 133.,CODE_SMELL
java:S1117,702,702,MAJOR,Rename "flowRunner" which hides the field declared at line 151.,CODE_SMELL
java:S2142,730,730,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S2142,744,744,MAJOR,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,BUG
java:S1068,141,141,MAJOR,Remove this unused "clusterRouter" private field.,CODE_SMELL
java:S1068,149,149,MAJOR,Remove this unused "execDirPath" private field.,CODE_SMELL
