rule key,start line,end line,severity,message,type
java:S112,615,615,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,1319,1319,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,1336,1336,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,1399,1399,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,1404,1404,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,1445,1445,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,1466,1466,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,1482,1482,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,1488,1488,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,1513,1513,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,1570,1570,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,1716,1716,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,1736,1736,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,1764,1764,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,1808,1808,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,1814,1814,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,1919,1919,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,1983,1983,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,2081,2081,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,2129,2129,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,2141,2141,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,2160,2160,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,2280,2280,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,2302,2302,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,2421,2421,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,2457,2457,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,2495,2495,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,2519,2519,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
