rule key,start line,end line,severity,message,type
java:S112,2395,2395,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S112,2402,2402,MAJOR,Define and throw a dedicated exception instead of using a generic one.,CODE_SMELL
java:S3740,2395,2395,MAJOR,Provide the parametrized type for this generic.,CODE_SMELL
java:S1192,118,118,CRITICAL,Define a constant instead of duplicating this literal "my_test_ledger" 71 times.,CODE_SMELL
java:S1192,1655,1655,CRITICAL,Define a constant instead of duplicating this literal "c1noretention" 4 times.,CODE_SMELL
java:S1192,2239,2239,CRITICAL,Define a constant instead of duplicating this literal "timeout_ledger_test" 3 times.,CODE_SMELL
java:S1192,1023,1023,CRITICAL,Define a constant instead of duplicating this literal "should have failed" 3 times.,CODE_SMELL
java:S1192,1630,1630,CRITICAL,Define a constant instead of duplicating this literal "retention_test_ledger" 4 times.,CODE_SMELL
java:S1192,276,276,CRITICAL,Define a constant instead of duplicating this literal "test-cursor" 10 times.,CODE_SMELL
java:S1192,926,926,CRITICAL,Define a constant instead of duplicating this literal "Expecting exception" 4 times.,CODE_SMELL
java:S1192,433,433,CRITICAL,Define a constant instead of duplicating this literal "entry" 15 times.,CODE_SMELL
java:S1192,689,689,CRITICAL,Define a constant instead of duplicating this literal "entry-1" 13 times.,CODE_SMELL
java:S1192,690,690,CRITICAL,Define a constant instead of duplicating this literal "entry-2" 11 times.,CODE_SMELL
java:S1192,703,703,CRITICAL,Define a constant instead of duplicating this literal "entry-3" 8 times.,CODE_SMELL
java:S1192,1161,1161,CRITICAL,Define a constant instead of duplicating this literal "ledger2" 3 times.,CODE_SMELL
java:S1192,1159,1159,CRITICAL,Define a constant instead of duplicating this literal "ledger1" 3 times.,CODE_SMELL
java:S1192,1779,1779,CRITICAL,Define a constant instead of duplicating this literal "backward_test_ledger" 4 times.,CODE_SMELL
java:S1192,158,158,CRITICAL,Define a constant instead of duplicating this literal "dummy-entry-1" 21 times.,CODE_SMELL
java:S1192,171,171,CRITICAL,Define a constant instead of duplicating this literal "dummy-entry-2" 5 times.,CODE_SMELL
java:S1192,138,138,CRITICAL,Define a constant instead of duplicating this literal "Read entry. Position={} Content='{}'" 6 times.,CODE_SMELL
java:S1192,1639,1639,CRITICAL,Define a constant instead of duplicating this literal "shortmessage" 8 times.,CODE_SMELL
