rule key,start line,end line,severity,message,type
java:S1192,441,441,CRITICAL,Define a constant instead of duplicating this literal "browserstack-integration" 4 times.,CODE_SMELL
java:S1192,81,81,CRITICAL,Define a constant instead of duplicating this literal "plugins" 9 times.,CODE_SMELL
java:S1192,175,175,CRITICAL,Define a constant instead of duplicating this literal "scm-api" 4 times.,CODE_SMELL
java:S1192,266,266,CRITICAL,Define a constant instead of duplicating this literal "dependency1 1.0.0
" 3 times.,CODE_SMELL
java:S1192,1626,1626,CRITICAL,Define a constant instead of duplicating this literal "lastVersion" 6 times.,CODE_SMELL
java:S1192,305,305,CRITICAL,Define a constant instead of duplicating this literal "optional" 29 times.,CODE_SMELL
java:S1192,299,299,CRITICAL,Define a constant instead of duplicating this literal "version" 36 times.,CODE_SMELL
java:S1192,934,934,CRITICAL,Define a constant instead of duplicating this literal "workflow-scm-step" 3 times.,CODE_SMELL
java:S1192,611,611,CRITICAL,Define a constant instead of duplicating this literal "tmpplugins" 12 times.,CODE_SMELL
java:S1192,222,222,CRITICAL,Define a constant instead of duplicating this literal "installed2" 4 times.,CODE_SMELL
java:S1192,854,854,CRITICAL,Define a constant instead of duplicating this literal "ssh-credentials" 4 times.,CODE_SMELL
java:S1192,221,221,CRITICAL,Define a constant instead of duplicating this literal "installed1" 4 times.,CODE_SMELL
java:S1192,917,917,CRITICAL,Define a constant instead of duplicating this literal "latest" 7 times.,CODE_SMELL
java:S1192,671,671,CRITICAL,Define a constant instead of duplicating this literal "plugin" 9 times.,CODE_SMELL
java:S1192,514,514,CRITICAL,Define a constant instead of duplicating this literal "SECURITY" 5 times.,CODE_SMELL
java:S1192,90,90,CRITICAL,Define a constant instead of duplicating this literal "script-security" 9 times.,CODE_SMELL
java:S1192,229,229,CRITICAL,Define a constant instead of duplicating this literal "1.0.0" 11 times.,CODE_SMELL
java:S1192,166,166,CRITICAL,Define a constant instead of duplicating this literal "1.0.1" 4 times.,CODE_SMELL
java:S1192,225,225,CRITICAL,Define a constant instead of duplicating this literal "bundled2" 4 times.,CODE_SMELL
java:S1192,876,876,CRITICAL,Define a constant instead of duplicating this literal "/delivery-pipeline-plugin.jpi" 4 times.,CODE_SMELL
java:S1192,529,529,CRITICAL,Define a constant instead of duplicating this literal "cucumber-reports" 6 times.,CODE_SMELL
java:S1192,224,224,CRITICAL,Define a constant instead of duplicating this literal "bundled1" 4 times.,CODE_SMELL
java:S1192,162,162,CRITICAL,Define a constant instead of duplicating this literal "aws-credentials" 5 times.,CODE_SMELL
java:S1192,1340,1340,CRITICAL,Define a constant instead of duplicating this literal "pluginName" 7 times.,CODE_SMELL
java:S1192,407,407,CRITICAL,Define a constant instead of duplicating this literal "1.1.1" 3 times.,CODE_SMELL
java:S1192,620,620,CRITICAL,Define a constant instead of duplicating this literal "amazon-ecs" 5 times.,CODE_SMELL
java:S1192,316,316,CRITICAL,Define a constant instead of duplicating this literal "2.1.14" 4 times.,CODE_SMELL
